Starting time: Sat Aug 24 13:24:13 CEST 2024
no change     /proj/gaia/RayDT/mamba_ray/condabin/conda
no change     /proj/gaia/RayDT/mamba_ray/bin/conda
no change     /proj/gaia/RayDT/mamba_ray/bin/conda-env
no change     /proj/gaia/RayDT/mamba_ray/bin/activate
no change     /proj/gaia/RayDT/mamba_ray/bin/deactivate
no change     /proj/gaia/RayDT/mamba_ray/etc/profile.d/conda.sh
no change     /proj/gaia/RayDT/mamba_ray/etc/fish/conf.d/conda.fish
no change     /proj/gaia/RayDT/mamba_ray/shell/condabin/Conda.psm1
no change     /proj/gaia/RayDT/mamba_ray/shell/condabin/conda-hook.ps1
no change     /proj/gaia/RayDT/mamba_ray/lib/python3.10/site-packages/xontrib/conda.xsh
no change     /proj/gaia/RayDT/mamba_ray/etc/profile.d/conda.csh
no change     /home/x_yifji/.bashrc
No action taken.
config =  {'env_index': 4, 'add_type_loss': True, 'eval_from': None, 'test_seed': 42, 'test_data': 'test', 'Tx_id': 0, 'allTx': True, 'Rx_id': None, 'Rx1_id': None, 'Rx2_id': None, 'debug_path_flag': False, 'path_id': 6, 'add_noise': False, 'optim_load': False, 'small_batch': False, 'big_batch': False, 'debug': False, 'produce_fig': False, 'wandb': True, 'replot_baseline_only': False, 'Ofunc': False, 'noise_sample': 20, 'path': None, 'data_postfix': '', 'data_prefix': 'allTx', 'gen_func': <function gen_data_sample_across_rx at 0x14bca9a30d30>}
========== Training config ==========
Found matching repo for training dataset: allTx_HFds__noise_20__20240821_021540_env_index_4
========== loading Data from /proj/gaia/RayDT/dataset/processed_data/trainwoAug/all_Tx_data/allTx_HFds__noise_20__20240821_021540_env_index_4 ==========
========== Training Data is loaded ==========
Type loss is added
========== Model is initialized ==========
{'loss': 1.5699, 'grad_norm': 3.9247899055480957, 'learning_rate': 1.86046511627907e-06, 'epoch': 0.93}
{'loss': -0.9245, 'grad_norm': 1.0055729150772095, 'learning_rate': 3.162790697674419e-05, 'epoch': 15.81}
{'loss': -1.074, 'grad_norm': 1.0930734872817993, 'learning_rate': 3.348837209302326e-05, 'epoch': 16.74}
{'loss': -1.2056, 'grad_norm': 1.2163214683532715, 'learning_rate': 3.5348837209302326e-05, 'epoch': 17.67}
{'loss': -1.3239, 'grad_norm': 1.135699987411499, 'learning_rate': 3.7209302325581394e-05, 'epoch': 18.6}
{'loss': -1.4392, 'grad_norm': 1.3639774322509766, 'learning_rate': 3.906976744186047e-05, 'epoch': 19.53}
{'loss': -1.5317, 'grad_norm': 2.3165926933288574, 'learning_rate': 4.093023255813954e-05, 'epoch': 20.47}
{'loss': -1.6091, 'grad_norm': 1.8204312324523926, 'learning_rate': 4.2790697674418605e-05, 'epoch': 21.4}
{'loss': -1.6791, 'grad_norm': 2.2888481616973877, 'learning_rate': 4.465116279069767e-05, 'epoch': 22.33}
{'loss': -1.744, 'grad_norm': 2.618037223815918, 'learning_rate': 4.651162790697675e-05, 'epoch': 23.26}
{'loss': -1.7939, 'grad_norm': 4.5290961265563965, 'learning_rate': 4.8372093023255816e-05, 'epoch': 24.19}
{'loss': -1.8348, 'grad_norm': 3.149421453475952, 'learning_rate': 5.023255813953489e-05, 'epoch': 25.12}
{'loss': -1.8723, 'grad_norm': 3.7383456230163574, 'learning_rate': 5.209302325581395e-05, 'epoch': 26.05}
{'loss': -1.9094, 'grad_norm': 4.151895999908447, 'learning_rate': 5.3953488372093034e-05, 'epoch': 26.98}
{'loss': -1.9441, 'grad_norm': 4.191923141479492, 'learning_rate': 5.5813953488372095e-05, 'epoch': 27.91}
{'loss': -1.9706, 'grad_norm': 6.983590602874756, 'learning_rate': 5.767441860465117e-05, 'epoch': 28.84}
{'loss': -1.9991, 'grad_norm': 4.055568695068359, 'learning_rate': 5.953488372093024e-05, 'epoch': 29.77}
{'loss': -2.0282, 'grad_norm': 6.697023868560791, 'learning_rate': 6.139534883720931e-05, 'epoch': 30.7}
{'loss': -2.0569, 'grad_norm': 4.934481143951416, 'learning_rate': 6.325581395348838e-05, 'epoch': 31.63}
{'loss': -2.091, 'grad_norm': 5.491919994354248, 'learning_rate': 6.511627906976745e-05, 'epoch': 32.56}
{'loss': -2.1191, 'grad_norm': 5.3295440673828125, 'learning_rate': 6.697674418604652e-05, 'epoch': 33.49}
{'loss': -2.1353, 'grad_norm': 7.88975191116333, 'learning_rate': 6.883720930232558e-05, 'epoch': 34.42}
{'loss': -2.1565, 'grad_norm': 5.982189655303955, 'learning_rate': 7.069767441860465e-05, 'epoch': 35.35}
{'loss': -2.178, 'grad_norm': 4.009220600128174, 'learning_rate': 7.255813953488373e-05, 'epoch': 36.28}
{'loss': -2.1965, 'grad_norm': 5.632743835449219, 'learning_rate': 7.441860465116279e-05, 'epoch': 37.21}
{'loss': -2.2177, 'grad_norm': 12.705951690673828, 'learning_rate': 7.627906976744187e-05, 'epoch': 38.14}
{'loss': -2.2345, 'grad_norm': 16.529743194580078, 'learning_rate': 7.813953488372094e-05, 'epoch': 39.07}
{'loss': -2.2463, 'grad_norm': 11.378310203552246, 'learning_rate': 8e-05, 'epoch': 40.0}
{'loss': -2.2592, 'grad_norm': 11.04335880279541, 'learning_rate': 8.186046511627907e-05, 'epoch': 40.93}
{'loss': -2.2714, 'grad_norm': 16.721590042114258, 'learning_rate': 8.372093023255814e-05, 'epoch': 41.86}
{'loss': -2.29, 'grad_norm': 16.11008644104004, 'learning_rate': 8.558139534883721e-05, 'epoch': 42.79}
{'loss': -2.3004, 'grad_norm': 7.734323024749756, 'learning_rate': 8.744186046511629e-05, 'epoch': 43.72}
{'loss': -2.3133, 'grad_norm': 11.658380508422852, 'learning_rate': 8.930232558139535e-05, 'epoch': 44.65}
{'loss': -2.3257, 'grad_norm': 15.990442276000977, 'learning_rate': 9.116279069767443e-05, 'epoch': 45.58}
{'loss': -2.3447, 'grad_norm': 10.203396797180176, 'learning_rate': 9.30232558139535e-05, 'epoch': 46.51}
{'loss': -2.3537, 'grad_norm': 21.210861206054688, 'learning_rate': 9.488372093023256e-05, 'epoch': 47.44}
{'loss': -2.3693, 'grad_norm': 16.56053924560547, 'learning_rate': 9.674418604651163e-05, 'epoch': 48.37}
{'loss': -2.3806, 'grad_norm': 12.480920791625977, 'learning_rate': 9.86046511627907e-05, 'epoch': 49.3}
{'loss': -2.3985, 'grad_norm': 14.001626968383789, 'learning_rate': 9.994832041343671e-05, 'epoch': 50.23}
{'loss': -2.4124, 'grad_norm': 10.63123893737793, 'learning_rate': 9.974160206718347e-05, 'epoch': 51.16}
{'loss': -2.4259, 'grad_norm': 12.883838653564453, 'learning_rate': 9.953488372093024e-05, 'epoch': 52.09}
{'loss': -2.4389, 'grad_norm': 15.12611198425293, 'learning_rate': 9.9328165374677e-05, 'epoch': 53.02}
{'loss': -2.4518, 'grad_norm': 11.8137845993042, 'learning_rate': 9.912144702842377e-05, 'epoch': 53.95}
{'loss': -2.4618, 'grad_norm': 13.344233512878418, 'learning_rate': 9.891472868217055e-05, 'epoch': 54.88}
{'loss': -2.4769, 'grad_norm': 14.501941680908203, 'learning_rate': 9.870801033591732e-05, 'epoch': 55.81}
{'loss': -2.481, 'grad_norm': 18.91739845275879, 'learning_rate': 9.85012919896641e-05, 'epoch': 56.74}
{'loss': -2.4841, 'grad_norm': 9.066017150878906, 'learning_rate': 9.829457364341085e-05, 'epoch': 57.67}
{'loss': -2.5098, 'grad_norm': 11.337532997131348, 'learning_rate': 9.808785529715763e-05, 'epoch': 58.6}
{'loss': -2.5243, 'grad_norm': 28.18517303466797, 'learning_rate': 9.78811369509044e-05, 'epoch': 59.53}
{'loss': -2.5222, 'grad_norm': 13.26689338684082, 'learning_rate': 9.767441860465116e-05, 'epoch': 60.47}
{'loss': -2.5484, 'grad_norm': 10.229464530944824, 'learning_rate': 9.746770025839795e-05, 'epoch': 61.4}
{'loss': -2.5603, 'grad_norm': 13.84652328491211, 'learning_rate': 9.72609819121447e-05, 'epoch': 62.33}
{'loss': -2.5674, 'grad_norm': 20.48565101623535, 'learning_rate': 9.705426356589148e-05, 'epoch': 63.26}
{'loss': -2.5759, 'grad_norm': 24.50198745727539, 'learning_rate': 9.684754521963825e-05, 'epoch': 64.19}
{'loss': -2.5821, 'grad_norm': 13.471872329711914, 'learning_rate': 9.664082687338501e-05, 'epoch': 65.12}
{'loss': -2.5876, 'grad_norm': 18.64358901977539, 'learning_rate': 9.643410852713179e-05, 'epoch': 66.05}
{'loss': -2.5969, 'grad_norm': 24.52606964111328, 'learning_rate': 9.622739018087856e-05, 'epoch': 66.98}
{'loss': -2.6137, 'grad_norm': 15.535832405090332, 'learning_rate': 9.602067183462533e-05, 'epoch': 67.91}
{'loss': -2.6266, 'grad_norm': 17.608577728271484, 'learning_rate': 9.58139534883721e-05, 'epoch': 68.84}
{'loss': -2.6437, 'grad_norm': 15.686882972717285, 'learning_rate': 9.560723514211886e-05, 'epoch': 69.77}
{'loss': -2.6431, 'grad_norm': 16.144041061401367, 'learning_rate': 9.540051679586564e-05, 'epoch': 70.7}
{'loss': -2.658, 'grad_norm': 23.706039428710938, 'learning_rate': 9.51937984496124e-05, 'epoch': 71.63}
{'loss': -2.6708, 'grad_norm': 12.841915130615234, 'learning_rate': 9.498708010335918e-05, 'epoch': 72.56}
{'loss': -2.6808, 'grad_norm': 19.97603988647461, 'learning_rate': 9.478036175710596e-05, 'epoch': 73.49}
{'loss': -2.6833, 'grad_norm': 19.312044143676758, 'learning_rate': 9.457364341085272e-05, 'epoch': 74.42}
{'loss': -2.6999, 'grad_norm': 12.440579414367676, 'learning_rate': 9.436692506459949e-05, 'epoch': 75.35}
{'loss': -2.7084, 'grad_norm': 14.477818489074707, 'learning_rate': 9.416020671834625e-05, 'epoch': 76.28}
{'loss': -2.7183, 'grad_norm': 20.20298957824707, 'learning_rate': 9.395348837209302e-05, 'epoch': 77.21}
{'loss': -2.7288, 'grad_norm': 12.296208381652832, 'learning_rate': 9.37467700258398e-05, 'epoch': 78.14}
{'loss': -2.7314, 'grad_norm': 20.53671646118164, 'learning_rate': 9.354005167958657e-05, 'epoch': 79.07}
{'loss': -2.7381, 'grad_norm': 19.909954071044922, 'learning_rate': 9.333333333333334e-05, 'epoch': 80.0}
{'loss': -2.7318, 'grad_norm': 19.322601318359375, 'learning_rate': 9.31266149870801e-05, 'epoch': 80.93}
{'loss': -2.7617, 'grad_norm': 19.45488739013672, 'learning_rate': 9.291989664082688e-05, 'epoch': 81.86}
{'loss': -2.773, 'grad_norm': 23.790206909179688, 'learning_rate': 9.271317829457365e-05, 'epoch': 82.79}
{'loss': -2.7796, 'grad_norm': 20.63187599182129, 'learning_rate': 9.250645994832042e-05, 'epoch': 83.72}
{'loss': -2.7872, 'grad_norm': 21.98604965209961, 'learning_rate': 9.22997416020672e-05, 'epoch': 84.65}
{'loss': -2.7953, 'grad_norm': 18.68780517578125, 'learning_rate': 9.209302325581396e-05, 'epoch': 85.58}
{'loss': -2.8035, 'grad_norm': 18.77975845336914, 'learning_rate': 9.188630490956073e-05, 'epoch': 86.51}
{'loss': -2.8093, 'grad_norm': 15.798627853393555, 'learning_rate': 9.16795865633075e-05, 'epoch': 87.44}
{'loss': -2.8179, 'grad_norm': 16.915462493896484, 'learning_rate': 9.147286821705426e-05, 'epoch': 88.37}
{'loss': -2.8303, 'grad_norm': 18.3790225982666, 'learning_rate': 9.126614987080105e-05, 'epoch': 89.3}
{'loss': -2.8237, 'grad_norm': 24.60902976989746, 'learning_rate': 9.105943152454781e-05, 'epoch': 90.23}
{'loss': -2.8387, 'grad_norm': 27.5604248046875, 'learning_rate': 9.085271317829458e-05, 'epoch': 91.16}
{'loss': -2.846, 'grad_norm': 31.44108772277832, 'learning_rate': 9.064599483204134e-05, 'epoch': 92.09}
{'loss': -2.8503, 'grad_norm': 21.319089889526367, 'learning_rate': 9.043927648578811e-05, 'epoch': 93.02}
{'loss': -2.8584, 'grad_norm': 15.918500900268555, 'learning_rate': 9.023255813953489e-05, 'epoch': 93.95}
{'loss': -2.8705, 'grad_norm': 14.72504711151123, 'learning_rate': 9.002583979328166e-05, 'epoch': 94.88}
{'loss': -2.8784, 'grad_norm': 20.06590461730957, 'learning_rate': 8.981912144702843e-05, 'epoch': 95.81}
{'loss': -2.8847, 'grad_norm': 16.953157424926758, 'learning_rate': 8.96124031007752e-05, 'epoch': 96.74}
{'loss': -2.8878, 'grad_norm': 19.082307815551758, 'learning_rate': 8.940568475452197e-05, 'epoch': 97.67}
{'loss': -2.8951, 'grad_norm': 18.857460021972656, 'learning_rate': 8.919896640826874e-05, 'epoch': 98.6}
{'loss': -2.8972, 'grad_norm': 20.77805519104004, 'learning_rate': 8.89922480620155e-05, 'epoch': 99.53}
{'loss': -2.9009, 'grad_norm': 23.619985580444336, 'learning_rate': 8.878552971576229e-05, 'epoch': 100.47}
{'loss': -2.9125, 'grad_norm': 14.915189743041992, 'learning_rate': 8.857881136950905e-05, 'epoch': 101.4}
{'loss': -2.9207, 'grad_norm': 17.019210815429688, 'learning_rate': 8.837209302325582e-05, 'epoch': 102.33}
{'loss': -2.9316, 'grad_norm': 14.484620094299316, 'learning_rate': 8.816537467700259e-05, 'epoch': 103.26}
{'loss': -2.929, 'grad_norm': 33.737972259521484, 'learning_rate': 8.795865633074935e-05, 'epoch': 104.19}
{'loss': -2.9402, 'grad_norm': 18.455856323242188, 'learning_rate': 8.775193798449613e-05, 'epoch': 105.12}
{'loss': -2.9494, 'grad_norm': 10.807740211486816, 'learning_rate': 8.75452196382429e-05, 'epoch': 106.05}
{'loss': -2.9343, 'grad_norm': 26.689496994018555, 'learning_rate': 8.733850129198967e-05, 'epoch': 106.98}
{'loss': -2.9459, 'grad_norm': 34.24835968017578, 'learning_rate': 8.713178294573645e-05, 'epoch': 107.91}
{'loss': -2.9531, 'grad_norm': 23.08368682861328, 'learning_rate': 8.69250645994832e-05, 'epoch': 108.84}
{'loss': -2.9647, 'grad_norm': 31.355987548828125, 'learning_rate': 8.671834625322998e-05, 'epoch': 109.77}
{'loss': -2.966, 'grad_norm': 33.23749923706055, 'learning_rate': 8.651162790697674e-05, 'epoch': 110.7}
{'loss': -2.9674, 'grad_norm': 12.88255786895752, 'learning_rate': 8.630490956072352e-05, 'epoch': 111.63}
{'loss': -2.985, 'grad_norm': 25.174148559570312, 'learning_rate': 8.60981912144703e-05, 'epoch': 112.56}
{'loss': -2.9899, 'grad_norm': 22.57910919189453, 'learning_rate': 8.589147286821706e-05, 'epoch': 113.49}
{'loss': -2.992, 'grad_norm': 27.68296241760254, 'learning_rate': 8.568475452196383e-05, 'epoch': 114.42}
{'loss': -3.0024, 'grad_norm': 18.07506561279297, 'learning_rate': 8.547803617571059e-05, 'epoch': 115.35}
{'loss': -3.0075, 'grad_norm': 30.034852981567383, 'learning_rate': 8.527131782945736e-05, 'epoch': 116.28}
{'loss': -3.0083, 'grad_norm': 27.572172164916992, 'learning_rate': 8.506459948320415e-05, 'epoch': 117.21}
{'loss': -3.0126, 'grad_norm': 27.99542999267578, 'learning_rate': 8.485788113695091e-05, 'epoch': 118.14}
{'loss': -3.0217, 'grad_norm': 31.09628677368164, 'learning_rate': 8.465116279069768e-05, 'epoch': 119.07}
{'loss': -3.0238, 'grad_norm': 31.8394718170166, 'learning_rate': 8.444444444444444e-05, 'epoch': 120.0}
{'loss': -3.0289, 'grad_norm': 19.121129989624023, 'learning_rate': 8.423772609819122e-05, 'epoch': 120.93}
{'loss': -3.0393, 'grad_norm': 30.509431838989258, 'learning_rate': 8.403100775193799e-05, 'epoch': 121.86}
{'loss': -3.044, 'grad_norm': 33.435394287109375, 'learning_rate': 8.382428940568476e-05, 'epoch': 122.79}
{'loss': -3.0484, 'grad_norm': 29.30328369140625, 'learning_rate': 8.361757105943154e-05, 'epoch': 123.72}
{'loss': -3.0492, 'grad_norm': 19.44677734375, 'learning_rate': 8.34108527131783e-05, 'epoch': 124.65}
{'loss': -3.0519, 'grad_norm': 13.728172302246094, 'learning_rate': 8.320413436692507e-05, 'epoch': 125.58}
{'loss': -3.0657, 'grad_norm': 12.30752182006836, 'learning_rate': 8.299741602067184e-05, 'epoch': 126.51}
{'loss': -3.066, 'grad_norm': 19.876094818115234, 'learning_rate': 8.27906976744186e-05, 'epoch': 127.44}
{'loss': -3.0683, 'grad_norm': 26.39409065246582, 'learning_rate': 8.258397932816539e-05, 'epoch': 128.37}
{'loss': -3.0803, 'grad_norm': 26.72123146057129, 'learning_rate': 8.237726098191215e-05, 'epoch': 129.3}
{'loss': -3.0823, 'grad_norm': 21.926225662231445, 'learning_rate': 8.217054263565892e-05, 'epoch': 130.23}
{'loss': -3.0879, 'grad_norm': 40.484169006347656, 'learning_rate': 8.19638242894057e-05, 'epoch': 131.16}
{'loss': -3.09, 'grad_norm': 18.01685905456543, 'learning_rate': 8.175710594315245e-05, 'epoch': 132.09}
{'loss': -3.0945, 'grad_norm': 21.695602416992188, 'learning_rate': 8.155038759689923e-05, 'epoch': 133.02}
{'loss': -3.1001, 'grad_norm': 26.322280883789062, 'learning_rate': 8.1343669250646e-05, 'epoch': 133.95}
{'loss': -3.1066, 'grad_norm': 26.35920524597168, 'learning_rate': 8.113695090439277e-05, 'epoch': 134.88}
{'loss': -3.1109, 'grad_norm': 29.99951934814453, 'learning_rate': 8.093023255813953e-05, 'epoch': 135.81}
{'loss': -3.1161, 'grad_norm': 25.8037109375, 'learning_rate': 8.072351421188631e-05, 'epoch': 136.74}
{'loss': -3.1184, 'grad_norm': 26.85761070251465, 'learning_rate': 8.051679586563308e-05, 'epoch': 137.67}
{'loss': -3.1207, 'grad_norm': 24.803342819213867, 'learning_rate': 8.031007751937984e-05, 'epoch': 138.6}
{'loss': -3.1269, 'grad_norm': 29.49814224243164, 'learning_rate': 8.010335917312663e-05, 'epoch': 139.53}
{'loss': -3.1273, 'grad_norm': 32.78299331665039, 'learning_rate': 7.989664082687339e-05, 'epoch': 140.47}
{'loss': -3.1246, 'grad_norm': 39.271888732910156, 'learning_rate': 7.968992248062016e-05, 'epoch': 141.4}
{'loss': -3.1238, 'grad_norm': 31.425397872924805, 'learning_rate': 7.948320413436693e-05, 'epoch': 142.33}
{'loss': -3.1229, 'grad_norm': 39.679630279541016, 'learning_rate': 7.927648578811369e-05, 'epoch': 143.26}
{'loss': -3.1309, 'grad_norm': 22.6885929107666, 'learning_rate': 7.906976744186047e-05, 'epoch': 144.19}
{'loss': -3.136, 'grad_norm': 32.45057678222656, 'learning_rate': 7.886304909560724e-05, 'epoch': 145.12}
{'loss': -3.1492, 'grad_norm': 16.530664443969727, 'learning_rate': 7.865633074935401e-05, 'epoch': 146.05}
{'loss': -3.1509, 'grad_norm': 25.080564498901367, 'learning_rate': 7.844961240310079e-05, 'epoch': 146.98}
{'loss': -3.1586, 'grad_norm': 32.599708557128906, 'learning_rate': 7.824289405684755e-05, 'epoch': 147.91}
{'loss': -3.1636, 'grad_norm': 29.923328399658203, 'learning_rate': 7.803617571059432e-05, 'epoch': 148.84}
{'loss': -3.1681, 'grad_norm': 31.301820755004883, 'learning_rate': 7.782945736434109e-05, 'epoch': 149.77}
{'loss': -3.1737, 'grad_norm': 27.3834171295166, 'learning_rate': 7.762273901808786e-05, 'epoch': 150.7}
{'loss': -3.178, 'grad_norm': 25.25071907043457, 'learning_rate': 7.741602067183464e-05, 'epoch': 151.63}
{'loss': -3.1789, 'grad_norm': 9.459161758422852, 'learning_rate': 7.72093023255814e-05, 'epoch': 152.56}
{'loss': -3.1792, 'grad_norm': 28.7511043548584, 'learning_rate': 7.700258397932817e-05, 'epoch': 153.49}
{'loss': -3.192, 'grad_norm': 17.744070053100586, 'learning_rate': 7.679586563307493e-05, 'epoch': 154.42}
{'loss': -3.1897, 'grad_norm': 33.36730194091797, 'learning_rate': 7.65891472868217e-05, 'epoch': 155.35}
{'loss': -3.1717, 'grad_norm': 40.997718811035156, 'learning_rate': 7.638242894056849e-05, 'epoch': 156.28}
{'loss': -3.1877, 'grad_norm': 29.5303897857666, 'learning_rate': 7.617571059431525e-05, 'epoch': 157.21}
{'loss': -3.1998, 'grad_norm': 15.217300415039062, 'learning_rate': 7.596899224806202e-05, 'epoch': 158.14}
{'loss': -3.1989, 'grad_norm': 35.38431167602539, 'learning_rate': 7.576227390180878e-05, 'epoch': 159.07}
{'loss': -3.2101, 'grad_norm': 24.01106071472168, 'learning_rate': 7.555555555555556e-05, 'epoch': 160.0}
{'loss': -3.2095, 'grad_norm': 18.31418228149414, 'learning_rate': 7.534883720930233e-05, 'epoch': 160.93}
{'loss': -3.2145, 'grad_norm': 31.398948669433594, 'learning_rate': 7.51421188630491e-05, 'epoch': 161.86}
{'loss': -3.1996, 'grad_norm': 38.79553985595703, 'learning_rate': 7.493540051679588e-05, 'epoch': 162.79}
{'loss': -3.2179, 'grad_norm': 24.987287521362305, 'learning_rate': 7.472868217054264e-05, 'epoch': 163.72}
{'loss': -3.2105, 'grad_norm': 44.384361267089844, 'learning_rate': 7.452196382428941e-05, 'epoch': 164.65}
{'loss': -3.2147, 'grad_norm': 52.745784759521484, 'learning_rate': 7.431524547803618e-05, 'epoch': 165.58}
{'loss': -3.2287, 'grad_norm': 21.0406551361084, 'learning_rate': 7.410852713178294e-05, 'epoch': 166.51}
{'loss': -3.2326, 'grad_norm': 19.13263702392578, 'learning_rate': 7.390180878552973e-05, 'epoch': 167.44}
{'loss': -3.228, 'grad_norm': 18.34613800048828, 'learning_rate': 7.369509043927649e-05, 'epoch': 168.37}
{'loss': -3.2346, 'grad_norm': 28.973247528076172, 'learning_rate': 7.348837209302326e-05, 'epoch': 169.3}
{'loss': -3.2344, 'grad_norm': 32.38835144042969, 'learning_rate': 7.328165374677003e-05, 'epoch': 170.23}
{'loss': -3.2489, 'grad_norm': 36.714561462402344, 'learning_rate': 7.30749354005168e-05, 'epoch': 171.16}
{'loss': -3.2526, 'grad_norm': 37.948551177978516, 'learning_rate': 7.286821705426357e-05, 'epoch': 172.09}
{'loss': -3.2541, 'grad_norm': 33.052337646484375, 'learning_rate': 7.266149870801034e-05, 'epoch': 173.02}
{'loss': -3.2577, 'grad_norm': 30.938629150390625, 'learning_rate': 7.245478036175711e-05, 'epoch': 173.95}
{'loss': -3.262, 'grad_norm': 32.46578598022461, 'learning_rate': 7.224806201550389e-05, 'epoch': 174.88}
{'loss': -3.2632, 'grad_norm': 27.525972366333008, 'learning_rate': 7.204134366925065e-05, 'epoch': 175.81}
{'loss': -3.2686, 'grad_norm': 32.47681427001953, 'learning_rate': 7.183462532299742e-05, 'epoch': 176.74}
{'loss': -3.2699, 'grad_norm': 39.1994743347168, 'learning_rate': 7.162790697674418e-05, 'epoch': 177.67}
{'loss': -3.2738, 'grad_norm': 29.69817352294922, 'learning_rate': 7.142118863049097e-05, 'epoch': 178.6}
{'loss': -3.2752, 'grad_norm': 29.76581573486328, 'learning_rate': 7.121447028423773e-05, 'epoch': 179.53}
{'loss': -3.2769, 'grad_norm': 26.019582748413086, 'learning_rate': 7.10077519379845e-05, 'epoch': 180.47}
{'loss': -3.2739, 'grad_norm': 37.261661529541016, 'learning_rate': 7.080103359173127e-05, 'epoch': 181.4}
{'loss': -3.2737, 'grad_norm': 28.908628463745117, 'learning_rate': 7.059431524547803e-05, 'epoch': 182.33}
{'loss': -3.2753, 'grad_norm': 39.85002899169922, 'learning_rate': 7.03875968992248e-05, 'epoch': 183.26}
{'loss': -3.2876, 'grad_norm': 28.45924186706543, 'learning_rate': 7.018087855297158e-05, 'epoch': 184.19}
{'loss': -3.2807, 'grad_norm': 27.657442092895508, 'learning_rate': 6.997416020671835e-05, 'epoch': 185.12}
{'loss': -3.2899, 'grad_norm': 40.0283088684082, 'learning_rate': 6.976744186046513e-05, 'epoch': 186.05}
{'loss': -3.2994, 'grad_norm': 15.880670547485352, 'learning_rate': 6.956072351421189e-05, 'epoch': 186.98}
{'loss': -3.2915, 'grad_norm': 38.959537506103516, 'learning_rate': 6.935400516795866e-05, 'epoch': 187.91}
