Starting time: Sat Aug 24 13:24:18 CEST 2024
no change     /proj/gaia/RayDT/mamba_ray/condabin/conda
no change     /proj/gaia/RayDT/mamba_ray/bin/conda
no change     /proj/gaia/RayDT/mamba_ray/bin/conda-env
no change     /proj/gaia/RayDT/mamba_ray/bin/activate
no change     /proj/gaia/RayDT/mamba_ray/bin/deactivate
no change     /proj/gaia/RayDT/mamba_ray/etc/profile.d/conda.sh
no change     /proj/gaia/RayDT/mamba_ray/etc/fish/conf.d/conda.fish
no change     /proj/gaia/RayDT/mamba_ray/shell/condabin/Conda.psm1
no change     /proj/gaia/RayDT/mamba_ray/shell/condabin/conda-hook.ps1
no change     /proj/gaia/RayDT/mamba_ray/lib/python3.10/site-packages/xontrib/conda.xsh
no change     /proj/gaia/RayDT/mamba_ray/etc/profile.d/conda.csh
no change     /home/x_yifji/.bashrc
No action taken.
config =  {'env_index': 5, 'add_type_loss': True, 'eval_from': None, 'test_seed': 42, 'test_data': 'test', 'Tx_id': 0, 'allTx': True, 'Rx_id': None, 'Rx1_id': None, 'Rx2_id': None, 'debug_path_flag': False, 'path_id': 6, 'add_noise': False, 'optim_load': False, 'small_batch': False, 'big_batch': False, 'debug': False, 'produce_fig': False, 'wandb': True, 'replot_baseline_only': False, 'Ofunc': False, 'noise_sample': 20, 'path': None, 'data_postfix': '', 'data_prefix': 'allTx', 'gen_func': <function gen_data_sample_across_rx at 0x151949bd8d30>}
========== Training config ==========
Found matching repo for training dataset: allTx_HFds__noise_20__20240821_021540_env_index_5
========== loading Data from /proj/gaia/RayDT/dataset/processed_data/trainwoAug/all_Tx_data/allTx_HFds__noise_20__20240821_021540_env_index_5 ==========
========== Training Data is loaded ==========
Type loss is added
========== Model is initialized ==========
{'loss': 1.5971, 'grad_norm': 3.683520555496216, 'learning_rate': 1.9047619047619051e-06, 'epoch': 0.95}
{'loss': -0.874, 'grad_norm': 1.2710623741149902, 'learning_rate': 3.2380952380952386e-05, 'epoch': 16.19}
{'loss': -1.0033, 'grad_norm': 1.710334300994873, 'learning_rate': 3.428571428571429e-05, 'epoch': 17.14}
{'loss': -1.1284, 'grad_norm': 1.8643158674240112, 'learning_rate': 3.619047619047619e-05, 'epoch': 18.1}
{'loss': -1.2434, 'grad_norm': 2.369812488555908, 'learning_rate': 3.809523809523809e-05, 'epoch': 19.05}
{'loss': -1.349, 'grad_norm': 4.406843185424805, 'learning_rate': 4e-05, 'epoch': 20.0}
{'loss': -1.4469, 'grad_norm': 1.811612606048584, 'learning_rate': 4.190476190476191e-05, 'epoch': 20.95}
{'loss': -1.5269, 'grad_norm': 2.539766788482666, 'learning_rate': 4.380952380952381e-05, 'epoch': 21.9}
{'loss': -1.5941, 'grad_norm': 2.572340250015259, 'learning_rate': 4.5714285714285716e-05, 'epoch': 22.86}
{'loss': -1.6522, 'grad_norm': 1.805498480796814, 'learning_rate': 4.761904761904762e-05, 'epoch': 23.81}
{'loss': -1.7113, 'grad_norm': 2.5450992584228516, 'learning_rate': 4.9523809523809525e-05, 'epoch': 24.76}
{'loss': -1.7603, 'grad_norm': 4.615530967712402, 'learning_rate': 5.142857142857143e-05, 'epoch': 25.71}
{'loss': -1.8061, 'grad_norm': 4.785090923309326, 'learning_rate': 5.333333333333333e-05, 'epoch': 26.67}
{'loss': -1.8491, 'grad_norm': 3.1223199367523193, 'learning_rate': 5.5238095238095244e-05, 'epoch': 27.62}
{'loss': -1.8835, 'grad_norm': 4.259742736816406, 'learning_rate': 5.714285714285714e-05, 'epoch': 28.57}
{'loss': -1.9172, 'grad_norm': 3.105712413787842, 'learning_rate': 5.904761904761905e-05, 'epoch': 29.52}
{'loss': -1.9547, 'grad_norm': 6.80826997756958, 'learning_rate': 6.0952380952380964e-05, 'epoch': 30.48}
{'loss': -1.99, 'grad_norm': 3.7743282318115234, 'learning_rate': 6.285714285714286e-05, 'epoch': 31.43}
{'loss': -2.0221, 'grad_norm': 8.620594024658203, 'learning_rate': 6.476190476190477e-05, 'epoch': 32.38}
{'loss': -2.0454, 'grad_norm': 6.663092613220215, 'learning_rate': 6.666666666666667e-05, 'epoch': 33.33}
{'loss': -2.0656, 'grad_norm': 7.798661708831787, 'learning_rate': 6.857142857142858e-05, 'epoch': 34.29}
{'loss': -2.092, 'grad_norm': 5.340525150299072, 'learning_rate': 7.047619047619048e-05, 'epoch': 35.24}
{'loss': -2.1165, 'grad_norm': 7.28963565826416, 'learning_rate': 7.238095238095238e-05, 'epoch': 36.19}
{'loss': -2.1395, 'grad_norm': 8.542047500610352, 'learning_rate': 7.428571428571429e-05, 'epoch': 37.14}
{'loss': -2.1601, 'grad_norm': 6.460812091827393, 'learning_rate': 7.619047619047618e-05, 'epoch': 38.1}
{'loss': -2.1814, 'grad_norm': 6.9235734939575195, 'learning_rate': 7.80952380952381e-05, 'epoch': 39.05}
{'loss': -2.2057, 'grad_norm': 18.46060562133789, 'learning_rate': 8e-05, 'epoch': 40.0}
{'loss': -2.219, 'grad_norm': 7.144994258880615, 'learning_rate': 8.19047619047619e-05, 'epoch': 40.95}
{'loss': -2.2412, 'grad_norm': 7.868948459625244, 'learning_rate': 8.380952380952382e-05, 'epoch': 41.9}
{'loss': -2.2583, 'grad_norm': 8.885994911193848, 'learning_rate': 8.571428571428571e-05, 'epoch': 42.86}
{'loss': -2.2586, 'grad_norm': 20.27455711364746, 'learning_rate': 8.761904761904762e-05, 'epoch': 43.81}
{'loss': -2.2786, 'grad_norm': 9.370469093322754, 'learning_rate': 8.952380952380953e-05, 'epoch': 44.76}
{'loss': -2.2989, 'grad_norm': 9.916912078857422, 'learning_rate': 9.142857142857143e-05, 'epoch': 45.71}
{'loss': -2.3165, 'grad_norm': 4.334662914276123, 'learning_rate': 9.333333333333334e-05, 'epoch': 46.67}
{'loss': -2.3323, 'grad_norm': 7.355871200561523, 'learning_rate': 9.523809523809524e-05, 'epoch': 47.62}
{'loss': -2.3446, 'grad_norm': 15.582228660583496, 'learning_rate': 9.714285714285715e-05, 'epoch': 48.57}
{'loss': -2.3621, 'grad_norm': 11.424687385559082, 'learning_rate': 9.904761904761905e-05, 'epoch': 49.52}
{'loss': -2.3738, 'grad_norm': 8.566886901855469, 'learning_rate': 9.989417989417989e-05, 'epoch': 50.48}
{'loss': -2.3965, 'grad_norm': 17.223552703857422, 'learning_rate': 9.968253968253969e-05, 'epoch': 51.43}
{'loss': -2.4051, 'grad_norm': 10.355453491210938, 'learning_rate': 9.947089947089946e-05, 'epoch': 52.38}
{'loss': -2.4184, 'grad_norm': 15.953011512756348, 'learning_rate': 9.925925925925926e-05, 'epoch': 53.33}
{'loss': -2.4319, 'grad_norm': 14.948105812072754, 'learning_rate': 9.904761904761905e-05, 'epoch': 54.29}
{'loss': -2.442, 'grad_norm': 20.14065170288086, 'learning_rate': 9.883597883597884e-05, 'epoch': 55.24}
{'loss': -2.4544, 'grad_norm': 14.093446731567383, 'learning_rate': 9.862433862433864e-05, 'epoch': 56.19}
{'loss': -2.4691, 'grad_norm': 19.277700424194336, 'learning_rate': 9.841269841269841e-05, 'epoch': 57.14}
{'loss': -2.4802, 'grad_norm': 19.046279907226562, 'learning_rate': 9.820105820105821e-05, 'epoch': 58.1}
{'loss': -2.4923, 'grad_norm': 12.774539947509766, 'learning_rate': 9.7989417989418e-05, 'epoch': 59.05}
{'loss': -2.5016, 'grad_norm': 32.52497863769531, 'learning_rate': 9.777777777777778e-05, 'epoch': 60.0}
{'loss': -2.5089, 'grad_norm': 9.111639022827148, 'learning_rate': 9.756613756613757e-05, 'epoch': 60.95}
{'loss': -2.5274, 'grad_norm': 10.203829765319824, 'learning_rate': 9.735449735449735e-05, 'epoch': 61.9}
{'loss': -2.5406, 'grad_norm': 8.328492164611816, 'learning_rate': 9.714285714285715e-05, 'epoch': 62.86}
{'loss': -2.5475, 'grad_norm': 18.95615005493164, 'learning_rate': 9.693121693121694e-05, 'epoch': 63.81}
{'loss': -2.5612, 'grad_norm': 15.621002197265625, 'learning_rate': 9.671957671957672e-05, 'epoch': 64.76}
{'loss': -2.5734, 'grad_norm': 8.717266082763672, 'learning_rate': 9.650793650793651e-05, 'epoch': 65.71}
{'loss': -2.5851, 'grad_norm': 12.6631498336792, 'learning_rate': 9.62962962962963e-05, 'epoch': 66.67}
{'loss': -2.5947, 'grad_norm': 16.844200134277344, 'learning_rate': 9.608465608465608e-05, 'epoch': 67.62}
{'loss': -2.6086, 'grad_norm': 22.78313636779785, 'learning_rate': 9.587301587301588e-05, 'epoch': 68.57}
{'loss': -2.6148, 'grad_norm': 13.356311798095703, 'learning_rate': 9.566137566137567e-05, 'epoch': 69.52}
{'loss': -2.63, 'grad_norm': 7.99779748916626, 'learning_rate': 9.544973544973545e-05, 'epoch': 70.48}
{'loss': -2.6372, 'grad_norm': 11.052135467529297, 'learning_rate': 9.523809523809524e-05, 'epoch': 71.43}
{'loss': -2.6495, 'grad_norm': 13.859465599060059, 'learning_rate': 9.502645502645503e-05, 'epoch': 72.38}
{'loss': -2.6586, 'grad_norm': 16.895116806030273, 'learning_rate': 9.481481481481483e-05, 'epoch': 73.33}
{'loss': -2.6623, 'grad_norm': 22.791656494140625, 'learning_rate': 9.46031746031746e-05, 'epoch': 74.29}
{'loss': -2.6689, 'grad_norm': 17.417421340942383, 'learning_rate': 9.43915343915344e-05, 'epoch': 75.24}
{'loss': -2.676, 'grad_norm': 26.94476318359375, 'learning_rate': 9.417989417989419e-05, 'epoch': 76.19}
{'loss': -2.6797, 'grad_norm': 14.308075904846191, 'learning_rate': 9.396825396825397e-05, 'epoch': 77.14}
{'loss': -2.6854, 'grad_norm': 24.941905975341797, 'learning_rate': 9.375661375661377e-05, 'epoch': 78.1}
{'loss': -2.6945, 'grad_norm': 19.033843994140625, 'learning_rate': 9.354497354497354e-05, 'epoch': 79.05}
{'loss': -2.703, 'grad_norm': 24.246246337890625, 'learning_rate': 9.333333333333334e-05, 'epoch': 80.0}
{'loss': -2.7149, 'grad_norm': 19.95506477355957, 'learning_rate': 9.312169312169312e-05, 'epoch': 80.95}
{'loss': -2.7239, 'grad_norm': 21.070131301879883, 'learning_rate': 9.291005291005292e-05, 'epoch': 81.9}
{'loss': -2.7194, 'grad_norm': 10.148432731628418, 'learning_rate': 9.26984126984127e-05, 'epoch': 82.86}
{'loss': -2.7294, 'grad_norm': 16.221927642822266, 'learning_rate': 9.248677248677249e-05, 'epoch': 83.81}
{'loss': -2.7472, 'grad_norm': 12.167876243591309, 'learning_rate': 9.227513227513229e-05, 'epoch': 84.76}
{'loss': -2.747, 'grad_norm': 17.513492584228516, 'learning_rate': 9.206349206349206e-05, 'epoch': 85.71}
{'loss': -2.7639, 'grad_norm': 22.143367767333984, 'learning_rate': 9.185185185185186e-05, 'epoch': 86.67}
{'loss': -2.7632, 'grad_norm': 17.042325973510742, 'learning_rate': 9.164021164021165e-05, 'epoch': 87.62}
{'loss': -2.7747, 'grad_norm': 23.466888427734375, 'learning_rate': 9.142857142857143e-05, 'epoch': 88.57}
{'loss': -2.7797, 'grad_norm': 18.67095375061035, 'learning_rate': 9.121693121693122e-05, 'epoch': 89.52}
{'loss': -2.7913, 'grad_norm': 12.583864212036133, 'learning_rate': 9.1005291005291e-05, 'epoch': 90.48}
{'loss': -2.7963, 'grad_norm': 20.61966896057129, 'learning_rate': 9.079365079365079e-05, 'epoch': 91.43}
{'loss': -2.8064, 'grad_norm': 16.30317497253418, 'learning_rate': 9.058201058201059e-05, 'epoch': 92.38}
{'loss': -2.8079, 'grad_norm': 27.686777114868164, 'learning_rate': 9.037037037037038e-05, 'epoch': 93.33}
{'loss': -2.8181, 'grad_norm': 19.98192024230957, 'learning_rate': 9.015873015873016e-05, 'epoch': 94.29}
{'loss': -2.827, 'grad_norm': 26.924877166748047, 'learning_rate': 8.994708994708995e-05, 'epoch': 95.24}
{'loss': -2.8347, 'grad_norm': 16.34125518798828, 'learning_rate': 8.973544973544973e-05, 'epoch': 96.19}
{'loss': -2.8376, 'grad_norm': 17.74840545654297, 'learning_rate': 8.952380952380953e-05, 'epoch': 97.14}
{'loss': -2.8406, 'grad_norm': 18.068084716796875, 'learning_rate': 8.931216931216931e-05, 'epoch': 98.1}
{'loss': -2.8527, 'grad_norm': 16.31892204284668, 'learning_rate': 8.910052910052911e-05, 'epoch': 99.05}
{'loss': -2.8613, 'grad_norm': 24.732881546020508, 'learning_rate': 8.888888888888889e-05, 'epoch': 100.0}
{'loss': -2.8636, 'grad_norm': 16.004331588745117, 'learning_rate': 8.867724867724868e-05, 'epoch': 100.95}
{'loss': -2.8741, 'grad_norm': 24.87994956970215, 'learning_rate': 8.846560846560848e-05, 'epoch': 101.9}
{'loss': -2.8804, 'grad_norm': 21.47942543029785, 'learning_rate': 8.825396825396825e-05, 'epoch': 102.86}
{'loss': -2.8826, 'grad_norm': 13.951618194580078, 'learning_rate': 8.804232804232805e-05, 'epoch': 103.81}
{'loss': -2.8837, 'grad_norm': 13.94396686553955, 'learning_rate': 8.783068783068782e-05, 'epoch': 104.76}
{'loss': -2.8904, 'grad_norm': 19.522977828979492, 'learning_rate': 8.761904761904762e-05, 'epoch': 105.71}
{'loss': -2.8859, 'grad_norm': 29.26812744140625, 'learning_rate': 8.740740740740741e-05, 'epoch': 106.67}
{'loss': -2.902, 'grad_norm': 32.48432540893555, 'learning_rate': 8.71957671957672e-05, 'epoch': 107.62}
{'loss': -2.9009, 'grad_norm': 23.64738655090332, 'learning_rate': 8.6984126984127e-05, 'epoch': 108.57}
{'loss': -2.9053, 'grad_norm': 23.991308212280273, 'learning_rate': 8.677248677248677e-05, 'epoch': 109.52}
{'loss': -2.9147, 'grad_norm': 28.471134185791016, 'learning_rate': 8.656084656084657e-05, 'epoch': 110.48}
{'loss': -2.9194, 'grad_norm': 14.154120445251465, 'learning_rate': 8.634920634920635e-05, 'epoch': 111.43}
{'loss': -2.9269, 'grad_norm': 15.001876831054688, 'learning_rate': 8.613756613756614e-05, 'epoch': 112.38}
{'loss': -2.9371, 'grad_norm': 26.13726234436035, 'learning_rate': 8.592592592592593e-05, 'epoch': 113.33}
{'loss': -2.9364, 'grad_norm': 25.45560646057129, 'learning_rate': 8.571428571428571e-05, 'epoch': 114.29}
{'loss': -2.9466, 'grad_norm': 22.86504364013672, 'learning_rate': 8.550264550264551e-05, 'epoch': 115.24}
{'loss': -2.9529, 'grad_norm': 18.876678466796875, 'learning_rate': 8.52910052910053e-05, 'epoch': 116.19}
{'loss': -2.9614, 'grad_norm': 16.720325469970703, 'learning_rate': 8.507936507936508e-05, 'epoch': 117.14}
{'loss': -2.961, 'grad_norm': 14.43559455871582, 'learning_rate': 8.486772486772487e-05, 'epoch': 118.1}
{'loss': -2.9716, 'grad_norm': 20.84836196899414, 'learning_rate': 8.465608465608466e-05, 'epoch': 119.05}
{'loss': -2.9774, 'grad_norm': 85.47893524169922, 'learning_rate': 8.444444444444444e-05, 'epoch': 120.0}
{'loss': -2.9845, 'grad_norm': 22.42232894897461, 'learning_rate': 8.423280423280424e-05, 'epoch': 120.95}
{'loss': -2.976, 'grad_norm': 23.472211837768555, 'learning_rate': 8.402116402116403e-05, 'epoch': 121.9}
{'loss': -2.9813, 'grad_norm': 30.35192108154297, 'learning_rate': 8.380952380952382e-05, 'epoch': 122.86}
{'loss': -2.9886, 'grad_norm': 33.41828155517578, 'learning_rate': 8.35978835978836e-05, 'epoch': 123.81}
{'loss': -2.9871, 'grad_norm': 25.41731834411621, 'learning_rate': 8.338624338624339e-05, 'epoch': 124.76}
{'loss': -2.9976, 'grad_norm': 20.641382217407227, 'learning_rate': 8.317460317460319e-05, 'epoch': 125.71}
{'loss': -3.007, 'grad_norm': 22.44635581970215, 'learning_rate': 8.296296296296296e-05, 'epoch': 126.67}
{'loss': -3.01, 'grad_norm': 25.4497013092041, 'learning_rate': 8.275132275132276e-05, 'epoch': 127.62}
{'loss': -3.0134, 'grad_norm': 28.492481231689453, 'learning_rate': 8.253968253968255e-05, 'epoch': 128.57}
{'loss': -3.0134, 'grad_norm': 22.109922409057617, 'learning_rate': 8.232804232804233e-05, 'epoch': 129.52}
{'loss': -3.023, 'grad_norm': 19.75250244140625, 'learning_rate': 8.211640211640212e-05, 'epoch': 130.48}
{'loss': -3.0341, 'grad_norm': 15.50324821472168, 'learning_rate': 8.19047619047619e-05, 'epoch': 131.43}
{'loss': -3.0353, 'grad_norm': 31.89714813232422, 'learning_rate': 8.16931216931217e-05, 'epoch': 132.38}
{'loss': -3.0398, 'grad_norm': 20.435890197753906, 'learning_rate': 8.148148148148148e-05, 'epoch': 133.33}
{'loss': -3.0433, 'grad_norm': 20.77790641784668, 'learning_rate': 8.126984126984128e-05, 'epoch': 134.29}
{'loss': -3.0399, 'grad_norm': 39.21586227416992, 'learning_rate': 8.105820105820106e-05, 'epoch': 135.24}
{'loss': -3.0462, 'grad_norm': 31.673316955566406, 'learning_rate': 8.084656084656085e-05, 'epoch': 136.19}
{'loss': -3.0526, 'grad_norm': 23.781291961669922, 'learning_rate': 8.063492063492063e-05, 'epoch': 137.14}
{'loss': -3.0648, 'grad_norm': 37.75584030151367, 'learning_rate': 8.042328042328042e-05, 'epoch': 138.1}
{'loss': -3.0634, 'grad_norm': 19.617589950561523, 'learning_rate': 8.021164021164022e-05, 'epoch': 139.05}
{'loss': -3.0682, 'grad_norm': 35.85655212402344, 'learning_rate': 8e-05, 'epoch': 140.0}
{'loss': -3.0682, 'grad_norm': 38.92897033691406, 'learning_rate': 7.978835978835979e-05, 'epoch': 140.95}
{'loss': -3.0735, 'grad_norm': 14.632221221923828, 'learning_rate': 7.957671957671958e-05, 'epoch': 141.9}
{'loss': -3.0803, 'grad_norm': 34.02367401123047, 'learning_rate': 7.936507936507937e-05, 'epoch': 142.86}
{'loss': -3.0907, 'grad_norm': 31.573165893554688, 'learning_rate': 7.915343915343915e-05, 'epoch': 143.81}
{'loss': -3.0972, 'grad_norm': 25.020185470581055, 'learning_rate': 7.894179894179895e-05, 'epoch': 144.76}
{'loss': -3.0863, 'grad_norm': 30.39629554748535, 'learning_rate': 7.873015873015874e-05, 'epoch': 145.71}
{'loss': -3.0938, 'grad_norm': 27.74641990661621, 'learning_rate': 7.851851851851852e-05, 'epoch': 146.67}
{'loss': -3.104, 'grad_norm': 16.531877517700195, 'learning_rate': 7.830687830687831e-05, 'epoch': 147.62}
{'loss': -3.107, 'grad_norm': 28.002347946166992, 'learning_rate': 7.80952380952381e-05, 'epoch': 148.57}
{'loss': -3.1086, 'grad_norm': 20.600482940673828, 'learning_rate': 7.78835978835979e-05, 'epoch': 149.52}
{'loss': -3.1143, 'grad_norm': 23.026113510131836, 'learning_rate': 7.767195767195767e-05, 'epoch': 150.48}
{'loss': -3.1215, 'grad_norm': 26.537389755249023, 'learning_rate': 7.746031746031747e-05, 'epoch': 151.43}
{'loss': -3.1267, 'grad_norm': 27.513206481933594, 'learning_rate': 7.724867724867725e-05, 'epoch': 152.38}
{'loss': -3.1287, 'grad_norm': 23.992828369140625, 'learning_rate': 7.703703703703704e-05, 'epoch': 153.33}
{'loss': -3.1351, 'grad_norm': 27.408588409423828, 'learning_rate': 7.682539682539684e-05, 'epoch': 154.29}
{'loss': -3.1369, 'grad_norm': 14.82827091217041, 'learning_rate': 7.661375661375661e-05, 'epoch': 155.24}
{'loss': -3.14, 'grad_norm': 18.77469825744629, 'learning_rate': 7.640211640211641e-05, 'epoch': 156.19}
{'loss': -3.142, 'grad_norm': 21.571739196777344, 'learning_rate': 7.619047619047618e-05, 'epoch': 157.14}
{'loss': -3.1392, 'grad_norm': 25.962371826171875, 'learning_rate': 7.597883597883598e-05, 'epoch': 158.1}
{'loss': -3.1508, 'grad_norm': 31.8961238861084, 'learning_rate': 7.576719576719577e-05, 'epoch': 159.05}
{'loss': -3.1575, 'grad_norm': 135.03150939941406, 'learning_rate': 7.555555555555556e-05, 'epoch': 160.0}
{'loss': -3.1613, 'grad_norm': 35.07147216796875, 'learning_rate': 7.534391534391536e-05, 'epoch': 160.95}
{'loss': -3.1648, 'grad_norm': 22.37113380432129, 'learning_rate': 7.513227513227513e-05, 'epoch': 161.9}
{'loss': -3.1656, 'grad_norm': 29.62489891052246, 'learning_rate': 7.492063492063493e-05, 'epoch': 162.86}
{'loss': -3.1761, 'grad_norm': 29.955760955810547, 'learning_rate': 7.470899470899471e-05, 'epoch': 163.81}
{'loss': -3.1779, 'grad_norm': 28.951929092407227, 'learning_rate': 7.44973544973545e-05, 'epoch': 164.76}
{'loss': -3.177, 'grad_norm': 16.422060012817383, 'learning_rate': 7.428571428571429e-05, 'epoch': 165.71}
{'loss': -3.1788, 'grad_norm': 23.69049644470215, 'learning_rate': 7.407407407407407e-05, 'epoch': 166.67}
{'loss': -3.1854, 'grad_norm': 22.613801956176758, 'learning_rate': 7.386243386243387e-05, 'epoch': 167.62}
{'loss': -3.1911, 'grad_norm': 23.01959800720215, 'learning_rate': 7.365079365079366e-05, 'epoch': 168.57}
{'loss': -3.1933, 'grad_norm': 17.471704483032227, 'learning_rate': 7.343915343915345e-05, 'epoch': 169.52}
{'loss': -3.1953, 'grad_norm': 27.47174644470215, 'learning_rate': 7.322751322751323e-05, 'epoch': 170.48}
{'loss': -3.2008, 'grad_norm': 22.101215362548828, 'learning_rate': 7.301587301587302e-05, 'epoch': 171.43}
{'loss': -3.2033, 'grad_norm': 41.29189682006836, 'learning_rate': 7.28042328042328e-05, 'epoch': 172.38}
{'loss': -3.2061, 'grad_norm': 18.185211181640625, 'learning_rate': 7.25925925925926e-05, 'epoch': 173.33}
{'loss': -3.2099, 'grad_norm': 22.789962768554688, 'learning_rate': 7.238095238095238e-05, 'epoch': 174.29}
{'loss': -3.1963, 'grad_norm': 26.169462203979492, 'learning_rate': 7.216931216931218e-05, 'epoch': 175.24}
{'loss': -3.2169, 'grad_norm': 26.35124397277832, 'learning_rate': 7.195767195767196e-05, 'epoch': 176.19}
{'loss': -3.2176, 'grad_norm': 32.6051139831543, 'learning_rate': 7.174603174603175e-05, 'epoch': 177.14}
{'loss': -3.2161, 'grad_norm': 34.09535217285156, 'learning_rate': 7.153439153439155e-05, 'epoch': 178.1}
{'loss': -3.2237, 'grad_norm': 31.88570213317871, 'learning_rate': 7.132275132275132e-05, 'epoch': 179.05}
{'loss': -3.2279, 'grad_norm': 43.478973388671875, 'learning_rate': 7.111111111111112e-05, 'epoch': 180.0}
{'loss': -3.2338, 'grad_norm': 29.655189514160156, 'learning_rate': 7.089947089947089e-05, 'epoch': 180.95}
{'loss': -3.2366, 'grad_norm': 25.967784881591797, 'learning_rate': 7.068783068783069e-05, 'epoch': 181.9}
{'loss': -3.2382, 'grad_norm': 32.94261932373047, 'learning_rate': 7.047619047619048e-05, 'epoch': 182.86}
{'loss': -3.2474, 'grad_norm': 25.286209106445312, 'learning_rate': 7.026455026455026e-05, 'epoch': 183.81}
{'loss': -3.2532, 'grad_norm': 26.20478057861328, 'learning_rate': 7.005291005291006e-05, 'epoch': 184.76}
{'loss': -3.2407, 'grad_norm': 44.46044158935547, 'learning_rate': 6.984126984126984e-05, 'epoch': 185.71}
{'loss': -3.2378, 'grad_norm': 26.865644454956055, 'learning_rate': 6.962962962962964e-05, 'epoch': 186.67}
{'loss': -3.2429, 'grad_norm': 38.38935470581055, 'learning_rate': 6.941798941798942e-05, 'epoch': 187.62}
{'loss': -3.2462, 'grad_norm': 18.12860107421875, 'learning_rate': 6.920634920634921e-05, 'epoch': 188.57}
{'loss': -3.2559, 'grad_norm': 25.655988693237305, 'learning_rate': 6.8994708994709e-05, 'epoch': 189.52}
{'loss': -3.2605, 'grad_norm': 27.798419952392578, 'learning_rate': 6.878306878306878e-05, 'epoch': 190.48}
{'loss': -3.2537, 'grad_norm': 35.718379974365234, 'learning_rate': 6.857142857142858e-05, 'epoch': 191.43}
{'loss': -3.2638, 'grad_norm': 33.05488967895508, 'learning_rate': 6.835978835978837e-05, 'epoch': 192.38}
{'loss': -3.27, 'grad_norm': 24.96894645690918, 'learning_rate': 6.814814814814815e-05, 'epoch': 193.33}
