Starting time: Wed Aug  7 18:11:55 CEST 2024
no change     /proj/gaia/RayDT/mamba_ray/condabin/conda
no change     /proj/gaia/RayDT/mamba_ray/bin/conda
no change     /proj/gaia/RayDT/mamba_ray/bin/conda-env
no change     /proj/gaia/RayDT/mamba_ray/bin/activate
no change     /proj/gaia/RayDT/mamba_ray/bin/deactivate
no change     /proj/gaia/RayDT/mamba_ray/etc/profile.d/conda.sh
no change     /proj/gaia/RayDT/mamba_ray/etc/fish/conf.d/conda.fish
no change     /proj/gaia/RayDT/mamba_ray/shell/condabin/Conda.psm1
no change     /proj/gaia/RayDT/mamba_ray/shell/condabin/conda-hook.ps1
no change     /proj/gaia/RayDT/mamba_ray/lib/python3.10/site-packages/xontrib/conda.xsh
no change     /proj/gaia/RayDT/mamba_ray/etc/profile.d/conda.csh
no change     /home/x_yifji/.bashrc
No action taken.
config =  {'env_index': 83, 'add_surface_index': False, 'eval_from': None, 'test_seed': 42, 'test_data': 'test', 'Tx_id': 0, 'allTx': True, 'Rx_id': None, 'Rx1_id': None, 'Rx2_id': None, 'debug_path_flag': False, 'path_id': 6, 'add_noise': True, 'optim_load': False, 'small_batch': False, 'big_batch': False, 'debug': False, 'produce_fig': False, 'wandb': True, 'replot_baseline_only': False, 'Ofunc': False, 'noise_sample': 5, 'path': None, 'data_postfix': '_noise', 'data_prefix': 'allTx', 'gen_func': <function gen_data_sample_across_rx at 0x153347f28dc0>}
========== Training config ==========
Found matching repo for training dataset: allTx_HFds__noise_noise_5__20240610_010712_obj_83
========== loading Data from /proj/gaia/RayDT/dataset/processed_data/train/all_Tx_data/allTx_HFds__noise_noise_5__20240610_010712_obj_83 ==========
========== Training Data is loaded ==========
========== Model is initialized ==========
{'loss': 1.5876, 'grad_norm': 3.9449894428253174, 'learning_rate': 3.587443946188341e-07, 'epoch': 0.18}
{'loss': -2.4464, 'grad_norm': 7.4963531494140625, 'learning_rate': 3.766816143497758e-05, 'epoch': 18.83}
{'loss': -2.4581, 'grad_norm': 5.991694927215576, 'learning_rate': 3.8026905829596415e-05, 'epoch': 19.01}
{'loss': -2.4599, 'grad_norm': 9.070520401000977, 'learning_rate': 3.838565022421525e-05, 'epoch': 19.19}
{'loss': -2.4674, 'grad_norm': 4.812173843383789, 'learning_rate': 3.8744394618834084e-05, 'epoch': 19.37}
{'loss': -2.4692, 'grad_norm': 13.554032325744629, 'learning_rate': 3.910313901345292e-05, 'epoch': 19.55}
{'loss': -2.4868, 'grad_norm': 7.564062595367432, 'learning_rate': 3.9461883408071745e-05, 'epoch': 19.73}
{'loss': -2.4886, 'grad_norm': 6.748340606689453, 'learning_rate': 3.9820627802690586e-05, 'epoch': 19.91}
{'loss': -2.5021, 'grad_norm': 8.385152816772461, 'learning_rate': 4.017937219730942e-05, 'epoch': 20.09}
{'loss': -2.5112, 'grad_norm': 7.072995185852051, 'learning_rate': 4.0538116591928255e-05, 'epoch': 20.27}
{'loss': -2.5076, 'grad_norm': 11.764349937438965, 'learning_rate': 4.089686098654709e-05, 'epoch': 20.45}
{'loss': -2.5221, 'grad_norm': 8.233579635620117, 'learning_rate': 4.125560538116592e-05, 'epoch': 20.63}
{'loss': -2.527, 'grad_norm': 9.99787425994873, 'learning_rate': 4.161434977578476e-05, 'epoch': 20.81}
{'loss': -2.5358, 'grad_norm': 8.053801536560059, 'learning_rate': 4.1973094170403584e-05, 'epoch': 20.99}
{'loss': -2.5427, 'grad_norm': 3.8987929821014404, 'learning_rate': 4.2331838565022425e-05, 'epoch': 21.17}
{'loss': -2.5549, 'grad_norm': 4.727570056915283, 'learning_rate': 4.269058295964126e-05, 'epoch': 21.35}
{'loss': -2.5533, 'grad_norm': 10.703367233276367, 'learning_rate': 4.3049327354260094e-05, 'epoch': 21.52}
{'loss': -2.5713, 'grad_norm': 10.281805038452148, 'learning_rate': 4.340807174887893e-05, 'epoch': 21.7}
{'loss': -2.5722, 'grad_norm': 8.72563648223877, 'learning_rate': 4.3766816143497755e-05, 'epoch': 21.88}
{'loss': -2.5867, 'grad_norm': 13.176527976989746, 'learning_rate': 4.4125560538116596e-05, 'epoch': 22.06}
{'loss': -2.5942, 'grad_norm': 7.196658611297607, 'learning_rate': 4.4484304932735424e-05, 'epoch': 22.24}
{'loss': -2.5937, 'grad_norm': 9.65721607208252, 'learning_rate': 4.4843049327354265e-05, 'epoch': 22.42}
{'loss': -2.6042, 'grad_norm': 18.78620719909668, 'learning_rate': 4.52017937219731e-05, 'epoch': 22.6}
{'loss': -2.6082, 'grad_norm': 10.517571449279785, 'learning_rate': 4.556053811659193e-05, 'epoch': 22.78}
{'loss': -2.6174, 'grad_norm': 5.53009557723999, 'learning_rate': 4.591928251121077e-05, 'epoch': 22.96}
{'loss': -2.6247, 'grad_norm': 15.34570026397705, 'learning_rate': 4.6278026905829594e-05, 'epoch': 23.14}
{'loss': -2.6356, 'grad_norm': 4.958815097808838, 'learning_rate': 4.6636771300448435e-05, 'epoch': 23.32}
{'loss': -2.631, 'grad_norm': 12.63447093963623, 'learning_rate': 4.699551569506726e-05, 'epoch': 23.5}
{'loss': -2.648, 'grad_norm': 10.364389419555664, 'learning_rate': 4.7354260089686104e-05, 'epoch': 23.68}
{'loss': -2.6502, 'grad_norm': 9.938682556152344, 'learning_rate': 4.771300448430494e-05, 'epoch': 23.86}
{'loss': -2.6628, 'grad_norm': 8.850059509277344, 'learning_rate': 4.8071748878923765e-05, 'epoch': 24.04}
{'loss': -2.6666, 'grad_norm': 11.172212600708008, 'learning_rate': 4.8430493273542606e-05, 'epoch': 24.22}
{'loss': -2.662, 'grad_norm': 12.613110542297363, 'learning_rate': 4.8789237668161434e-05, 'epoch': 24.39}
{'loss': -2.6694, 'grad_norm': 19.179027557373047, 'learning_rate': 4.9147982062780275e-05, 'epoch': 24.57}
{'loss': -2.6823, 'grad_norm': 12.115431785583496, 'learning_rate': 4.95067264573991e-05, 'epoch': 24.75}
{'loss': -2.686, 'grad_norm': 8.088099479675293, 'learning_rate': 4.9865470852017936e-05, 'epoch': 24.93}
{'loss': -2.6953, 'grad_norm': 13.215083122253418, 'learning_rate': 5.022421524663678e-05, 'epoch': 25.11}
{'loss': -2.7039, 'grad_norm': 11.659236907958984, 'learning_rate': 5.058295964125561e-05, 'epoch': 25.29}
{'loss': -2.6988, 'grad_norm': 11.937774658203125, 'learning_rate': 5.094170403587444e-05, 'epoch': 25.47}
{'loss': -2.7135, 'grad_norm': 13.987020492553711, 'learning_rate': 5.130044843049327e-05, 'epoch': 25.65}
{'loss': -2.7108, 'grad_norm': 13.554880142211914, 'learning_rate': 5.1659192825112114e-05, 'epoch': 25.83}
{'loss': -2.7232, 'grad_norm': 15.247930526733398, 'learning_rate': 5.201793721973094e-05, 'epoch': 26.01}
{'loss': -2.7266, 'grad_norm': 12.962048530578613, 'learning_rate': 5.2376681614349775e-05, 'epoch': 26.19}
{'loss': -2.7319, 'grad_norm': 8.842414855957031, 'learning_rate': 5.2735426008968616e-05, 'epoch': 26.37}
{'loss': -2.7355, 'grad_norm': 12.827062606811523, 'learning_rate': 5.309417040358745e-05, 'epoch': 26.55}
{'loss': -2.7487, 'grad_norm': 13.364596366882324, 'learning_rate': 5.345291479820628e-05, 'epoch': 26.73}
{'loss': -2.7484, 'grad_norm': 14.758806228637695, 'learning_rate': 5.381165919282511e-05, 'epoch': 26.91}
{'loss': -2.76, 'grad_norm': 12.919902801513672, 'learning_rate': 5.417040358744395e-05, 'epoch': 27.09}
{'loss': -2.7666, 'grad_norm': 6.801170825958252, 'learning_rate': 5.452914798206278e-05, 'epoch': 27.26}
{'loss': -2.7628, 'grad_norm': 9.414192199707031, 'learning_rate': 5.4887892376681615e-05, 'epoch': 27.44}
{'loss': -2.7766, 'grad_norm': 11.936899185180664, 'learning_rate': 5.5246636771300456e-05, 'epoch': 27.62}
{'loss': -2.7808, 'grad_norm': 12.063117980957031, 'learning_rate': 5.560538116591929e-05, 'epoch': 27.8}
{'loss': -2.7816, 'grad_norm': 13.070890426635742, 'learning_rate': 5.596412556053812e-05, 'epoch': 27.98}
{'loss': -2.7889, 'grad_norm': 10.653985977172852, 'learning_rate': 5.632286995515695e-05, 'epoch': 28.16}
{'loss': -2.7951, 'grad_norm': 8.691386222839355, 'learning_rate': 5.668161434977579e-05, 'epoch': 28.34}
{'loss': -2.7959, 'grad_norm': 14.806961059570312, 'learning_rate': 5.704035874439462e-05, 'epoch': 28.52}
{'loss': -2.8087, 'grad_norm': 11.923606872558594, 'learning_rate': 5.7399103139013454e-05, 'epoch': 28.7}
{'loss': -2.8074, 'grad_norm': 15.40872573852539, 'learning_rate': 5.7757847533632295e-05, 'epoch': 28.88}
{'loss': -2.8192, 'grad_norm': 19.62959861755371, 'learning_rate': 5.8116591928251115e-05, 'epoch': 29.06}
{'loss': -2.8234, 'grad_norm': 14.607945442199707, 'learning_rate': 5.8475336322869956e-05, 'epoch': 29.24}
{'loss': -2.8222, 'grad_norm': 7.986660480499268, 'learning_rate': 5.883408071748879e-05, 'epoch': 29.42}
{'loss': -2.8276, 'grad_norm': 12.192176818847656, 'learning_rate': 5.919282511210763e-05, 'epoch': 29.6}
{'loss': -2.8397, 'grad_norm': 21.48045539855957, 'learning_rate': 5.955156950672646e-05, 'epoch': 29.78}
{'loss': -2.8425, 'grad_norm': 14.058918952941895, 'learning_rate': 5.991031390134529e-05, 'epoch': 29.96}
{'loss': -2.8471, 'grad_norm': 10.037392616271973, 'learning_rate': 6.0269058295964134e-05, 'epoch': 30.13}
{'loss': -2.8465, 'grad_norm': 18.15580940246582, 'learning_rate': 6.0627802690582955e-05, 'epoch': 30.31}
{'loss': -2.8465, 'grad_norm': 21.172855377197266, 'learning_rate': 6.0986547085201795e-05, 'epoch': 30.49}
{'loss': -2.8591, 'grad_norm': 29.303760528564453, 'learning_rate': 6.134529147982063e-05, 'epoch': 30.67}
{'loss': -2.8597, 'grad_norm': 16.669649124145508, 'learning_rate': 6.170403587443946e-05, 'epoch': 30.85}
{'loss': -2.8652, 'grad_norm': 15.476136207580566, 'learning_rate': 6.20627802690583e-05, 'epoch': 31.03}
{'loss': -2.8677, 'grad_norm': 18.989696502685547, 'learning_rate': 6.242152466367713e-05, 'epoch': 31.21}
{'loss': -2.8703, 'grad_norm': 28.85179328918457, 'learning_rate': 6.278026905829597e-05, 'epoch': 31.39}
{'loss': -2.8684, 'grad_norm': 22.808761596679688, 'learning_rate': 6.31390134529148e-05, 'epoch': 31.57}
{'loss': -2.8828, 'grad_norm': 7.714687824249268, 'learning_rate': 6.349775784753363e-05, 'epoch': 31.75}
{'loss': -2.8809, 'grad_norm': 27.718164443969727, 'learning_rate': 6.385650224215247e-05, 'epoch': 31.93}
{'loss': -2.8903, 'grad_norm': 16.2309513092041, 'learning_rate': 6.42152466367713e-05, 'epoch': 32.11}
{'loss': -2.895, 'grad_norm': 13.662938117980957, 'learning_rate': 6.457399103139014e-05, 'epoch': 32.29}
{'loss': -2.8919, 'grad_norm': 15.668097496032715, 'learning_rate': 6.493273542600897e-05, 'epoch': 32.47}
{'loss': -2.9036, 'grad_norm': 17.980676651000977, 'learning_rate': 6.52914798206278e-05, 'epoch': 32.65}
{'loss': -2.9043, 'grad_norm': 21.783071517944336, 'learning_rate': 6.565022421524664e-05, 'epoch': 32.83}
{'loss': -2.9122, 'grad_norm': 15.341450691223145, 'learning_rate': 6.600896860986547e-05, 'epoch': 33.0}
{'loss': -2.9095, 'grad_norm': 23.526718139648438, 'learning_rate': 6.636771300448431e-05, 'epoch': 33.18}
{'loss': -2.9179, 'grad_norm': 16.300477981567383, 'learning_rate': 6.672645739910314e-05, 'epoch': 33.36}
{'loss': -2.9172, 'grad_norm': 22.161561965942383, 'learning_rate': 6.708520179372198e-05, 'epoch': 33.54}
{'loss': -2.9324, 'grad_norm': 17.37070083618164, 'learning_rate': 6.744394618834081e-05, 'epoch': 33.72}
{'loss': -2.9287, 'grad_norm': 20.082487106323242, 'learning_rate': 6.780269058295964e-05, 'epoch': 33.9}
{'loss': -2.9327, 'grad_norm': 9.669649124145508, 'learning_rate': 6.816143497757848e-05, 'epoch': 34.08}
{'loss': -2.9365, 'grad_norm': 18.970123291015625, 'learning_rate': 6.852017937219731e-05, 'epoch': 34.26}
{'loss': -2.9398, 'grad_norm': 11.19472885131836, 'learning_rate': 6.887892376681615e-05, 'epoch': 34.44}
{'loss': -2.9494, 'grad_norm': 27.250579833984375, 'learning_rate': 6.923766816143498e-05, 'epoch': 34.62}
{'loss': -2.9553, 'grad_norm': 20.108675003051758, 'learning_rate': 6.959641255605382e-05, 'epoch': 34.8}
{'loss': -2.9606, 'grad_norm': 23.341066360473633, 'learning_rate': 6.995515695067265e-05, 'epoch': 34.98}
{'loss': -2.9601, 'grad_norm': 24.134857177734375, 'learning_rate': 7.031390134529148e-05, 'epoch': 35.16}
{'loss': -2.9673, 'grad_norm': 18.026199340820312, 'learning_rate': 7.067264573991032e-05, 'epoch': 35.34}
{'loss': -2.9616, 'grad_norm': 21.45966339111328, 'learning_rate': 7.103139013452915e-05, 'epoch': 35.52}
{'loss': -2.9791, 'grad_norm': 23.060197830200195, 'learning_rate': 7.139013452914799e-05, 'epoch': 35.7}
{'loss': -2.9791, 'grad_norm': 29.331138610839844, 'learning_rate': 7.174887892376682e-05, 'epoch': 35.87}
{'loss': -2.9791, 'grad_norm': 17.445234298706055, 'learning_rate': 7.210762331838565e-05, 'epoch': 36.05}
