Starting time: Wed Aug  7 18:10:57 CEST 2024
no change     /proj/gaia/RayDT/mamba_ray/condabin/conda
no change     /proj/gaia/RayDT/mamba_ray/bin/conda
no change     /proj/gaia/RayDT/mamba_ray/bin/conda-env
no change     /proj/gaia/RayDT/mamba_ray/bin/activate
no change     /proj/gaia/RayDT/mamba_ray/bin/deactivate
no change     /proj/gaia/RayDT/mamba_ray/etc/profile.d/conda.sh
no change     /proj/gaia/RayDT/mamba_ray/etc/fish/conf.d/conda.fish
no change     /proj/gaia/RayDT/mamba_ray/shell/condabin/Conda.psm1
no change     /proj/gaia/RayDT/mamba_ray/shell/condabin/conda-hook.ps1
no change     /proj/gaia/RayDT/mamba_ray/lib/python3.10/site-packages/xontrib/conda.xsh
no change     /proj/gaia/RayDT/mamba_ray/etc/profile.d/conda.csh
no change     /home/x_yifji/.bashrc
No action taken.
config =  {'env_index': 75, 'add_surface_index': False, 'eval_from': None, 'test_seed': 42, 'test_data': 'test', 'Tx_id': 0, 'allTx': True, 'Rx_id': None, 'Rx1_id': None, 'Rx2_id': None, 'debug_path_flag': False, 'path_id': 6, 'add_noise': True, 'optim_load': False, 'small_batch': False, 'big_batch': False, 'debug': False, 'produce_fig': False, 'wandb': True, 'replot_baseline_only': False, 'Ofunc': False, 'noise_sample': 5, 'path': None, 'data_postfix': '_noise', 'data_prefix': 'allTx', 'gen_func': <function gen_data_sample_across_rx at 0x14a26d660dc0>}
========== Training config ==========
Found matching repo for training dataset: allTx_HFds__noise_noise_5__20240610_005713_obj_75
========== loading Data from /proj/gaia/RayDT/dataset/processed_data/train/all_Tx_data/allTx_HFds__noise_noise_5__20240610_005713_obj_75 ==========
========== Training Data is loaded ==========
========== Model is initialized ==========
{'loss': 1.6186, 'grad_norm': 3.7230937480926514, 'learning_rate': 3.773584905660378e-07, 'epoch': 0.19}
{'loss': -2.1937, 'grad_norm': 4.3350725173950195, 'learning_rate': 3.094339622641509e-05, 'epoch': 15.47}
{'loss': -2.2043, 'grad_norm': 4.60874605178833, 'learning_rate': 3.132075471698113e-05, 'epoch': 15.66}
{'loss': -2.2094, 'grad_norm': 3.8953330516815186, 'learning_rate': 3.169811320754717e-05, 'epoch': 15.85}
{'loss': -2.2236, 'grad_norm': 5.4584174156188965, 'learning_rate': 3.207547169811321e-05, 'epoch': 16.04}
{'loss': -2.2346, 'grad_norm': 3.5708024501800537, 'learning_rate': 3.245283018867924e-05, 'epoch': 16.23}
{'loss': -2.2461, 'grad_norm': 4.43649435043335, 'learning_rate': 3.2830188679245285e-05, 'epoch': 16.42}
{'loss': -2.266, 'grad_norm': 3.3344125747680664, 'learning_rate': 3.320754716981132e-05, 'epoch': 16.6}
{'loss': -2.2644, 'grad_norm': 3.6178903579711914, 'learning_rate': 3.3584905660377356e-05, 'epoch': 16.79}
{'loss': -2.2774, 'grad_norm': 6.005499362945557, 'learning_rate': 3.39622641509434e-05, 'epoch': 16.98}
{'loss': -2.2952, 'grad_norm': 4.590010166168213, 'learning_rate': 3.4339622641509435e-05, 'epoch': 17.17}
{'loss': -2.2943, 'grad_norm': 6.846323490142822, 'learning_rate': 3.471698113207547e-05, 'epoch': 17.36}
{'loss': -2.3146, 'grad_norm': 5.174249649047852, 'learning_rate': 3.5094339622641506e-05, 'epoch': 17.55}
{'loss': -2.3165, 'grad_norm': 3.637585401535034, 'learning_rate': 3.547169811320755e-05, 'epoch': 17.74}
{'loss': -2.3252, 'grad_norm': 3.1756908893585205, 'learning_rate': 3.5849056603773584e-05, 'epoch': 17.92}
{'loss': -2.3414, 'grad_norm': 10.078413009643555, 'learning_rate': 3.622641509433962e-05, 'epoch': 18.11}
{'loss': -2.3398, 'grad_norm': 7.306524753570557, 'learning_rate': 3.660377358490566e-05, 'epoch': 18.3}
{'loss': -2.3632, 'grad_norm': 4.688270568847656, 'learning_rate': 3.69811320754717e-05, 'epoch': 18.49}
{'loss': -2.3692, 'grad_norm': 3.9239706993103027, 'learning_rate': 3.735849056603773e-05, 'epoch': 18.68}
{'loss': -2.3731, 'grad_norm': 4.988137722015381, 'learning_rate': 3.7735849056603776e-05, 'epoch': 18.87}
{'loss': -2.3859, 'grad_norm': 4.657406806945801, 'learning_rate': 3.811320754716982e-05, 'epoch': 19.06}
{'loss': -2.3971, 'grad_norm': 4.797755718231201, 'learning_rate': 3.8490566037735854e-05, 'epoch': 19.25}
{'loss': -2.4083, 'grad_norm': 5.127864837646484, 'learning_rate': 3.886792452830189e-05, 'epoch': 19.43}
{'loss': -2.4224, 'grad_norm': 5.767745494842529, 'learning_rate': 3.924528301886793e-05, 'epoch': 19.62}
{'loss': -2.4194, 'grad_norm': 4.435649394989014, 'learning_rate': 3.962264150943397e-05, 'epoch': 19.81}
{'loss': -2.4325, 'grad_norm': 6.480681896209717, 'learning_rate': 4e-05, 'epoch': 20.0}
{'loss': -2.4485, 'grad_norm': 5.271154880523682, 'learning_rate': 4.037735849056604e-05, 'epoch': 20.19}
{'loss': -2.4516, 'grad_norm': 7.505765438079834, 'learning_rate': 4.075471698113208e-05, 'epoch': 20.38}
{'loss': -2.4698, 'grad_norm': 4.560451984405518, 'learning_rate': 4.113207547169812e-05, 'epoch': 20.57}
{'loss': -2.4666, 'grad_norm': 5.456182479858398, 'learning_rate': 4.150943396226415e-05, 'epoch': 20.75}
{'loss': -2.4766, 'grad_norm': 10.639813423156738, 'learning_rate': 4.1886792452830195e-05, 'epoch': 20.94}
{'loss': -2.4909, 'grad_norm': 8.598254203796387, 'learning_rate': 4.226415094339623e-05, 'epoch': 21.13}
{'loss': -2.4872, 'grad_norm': 5.383373260498047, 'learning_rate': 4.2641509433962266e-05, 'epoch': 21.32}
{'loss': -2.5046, 'grad_norm': 10.912757873535156, 'learning_rate': 4.301886792452831e-05, 'epoch': 21.51}
{'loss': -2.5049, 'grad_norm': 8.288607597351074, 'learning_rate': 4.3396226415094345e-05, 'epoch': 21.7}
{'loss': -2.5111, 'grad_norm': 9.621651649475098, 'learning_rate': 4.377358490566038e-05, 'epoch': 21.89}
{'loss': -2.522, 'grad_norm': 6.822937965393066, 'learning_rate': 4.4150943396226416e-05, 'epoch': 22.08}
{'loss': -2.5243, 'grad_norm': 10.000410079956055, 'learning_rate': 4.452830188679246e-05, 'epoch': 22.26}
{'loss': -2.5362, 'grad_norm': 8.057703971862793, 'learning_rate': 4.4905660377358494e-05, 'epoch': 22.45}
{'loss': -2.5435, 'grad_norm': 10.351457595825195, 'learning_rate': 4.528301886792453e-05, 'epoch': 22.64}
{'loss': -2.544, 'grad_norm': 4.8738112449646, 'learning_rate': 4.566037735849057e-05, 'epoch': 22.83}
{'loss': -2.5572, 'grad_norm': 5.6583757400512695, 'learning_rate': 4.603773584905661e-05, 'epoch': 23.02}
{'loss': -2.5685, 'grad_norm': 7.682305812835693, 'learning_rate': 4.641509433962264e-05, 'epoch': 23.21}
{'loss': -2.5716, 'grad_norm': 12.932499885559082, 'learning_rate': 4.679245283018868e-05, 'epoch': 23.4}
{'loss': -2.5869, 'grad_norm': 10.458098411560059, 'learning_rate': 4.716981132075472e-05, 'epoch': 23.58}
{'loss': -2.5814, 'grad_norm': 12.634819030761719, 'learning_rate': 4.754716981132076e-05, 'epoch': 23.77}
{'loss': -2.5868, 'grad_norm': 7.776626110076904, 'learning_rate': 4.792452830188679e-05, 'epoch': 23.96}
{'loss': -2.5946, 'grad_norm': 11.823810577392578, 'learning_rate': 4.8301886792452835e-05, 'epoch': 24.15}
{'loss': -2.5976, 'grad_norm': 7.7246832847595215, 'learning_rate': 4.867924528301887e-05, 'epoch': 24.34}
{'loss': -2.6154, 'grad_norm': 14.551923751831055, 'learning_rate': 4.9056603773584906e-05, 'epoch': 24.53}
{'loss': -2.614, 'grad_norm': 11.526473045349121, 'learning_rate': 4.943396226415095e-05, 'epoch': 24.72}
{'loss': -2.6197, 'grad_norm': 13.804560661315918, 'learning_rate': 4.9811320754716985e-05, 'epoch': 24.91}
{'loss': -2.6312, 'grad_norm': 10.288671493530273, 'learning_rate': 5.018867924528302e-05, 'epoch': 25.09}
{'loss': -2.6335, 'grad_norm': 7.994462966918945, 'learning_rate': 5.0566037735849056e-05, 'epoch': 25.28}
{'loss': -2.6459, 'grad_norm': 13.730630874633789, 'learning_rate': 5.09433962264151e-05, 'epoch': 25.47}
{'loss': -2.6448, 'grad_norm': 17.268526077270508, 'learning_rate': 5.1320754716981134e-05, 'epoch': 25.66}
{'loss': -2.648, 'grad_norm': 12.47966194152832, 'learning_rate': 5.169811320754717e-05, 'epoch': 25.85}
{'loss': -2.6577, 'grad_norm': 10.357789993286133, 'learning_rate': 5.207547169811321e-05, 'epoch': 26.04}
{'loss': -2.6657, 'grad_norm': 10.283442497253418, 'learning_rate': 5.245283018867925e-05, 'epoch': 26.23}
{'loss': -2.6718, 'grad_norm': 10.654542922973633, 'learning_rate': 5.283018867924528e-05, 'epoch': 26.42}
{'loss': -2.6795, 'grad_norm': 14.382919311523438, 'learning_rate': 5.3207547169811326e-05, 'epoch': 26.6}
{'loss': -2.6687, 'grad_norm': 15.136283874511719, 'learning_rate': 5.358490566037736e-05, 'epoch': 26.79}
{'loss': -2.687, 'grad_norm': 10.292516708374023, 'learning_rate': 5.39622641509434e-05, 'epoch': 26.98}
{'loss': -2.6987, 'grad_norm': 14.303983688354492, 'learning_rate': 5.433962264150943e-05, 'epoch': 27.17}
{'loss': -2.6968, 'grad_norm': 18.036964416503906, 'learning_rate': 5.4716981132075475e-05, 'epoch': 27.36}
{'loss': -2.7102, 'grad_norm': 6.758527755737305, 'learning_rate': 5.509433962264151e-05, 'epoch': 27.55}
{'loss': -2.7031, 'grad_norm': 17.337114334106445, 'learning_rate': 5.5471698113207547e-05, 'epoch': 27.74}
{'loss': -2.7146, 'grad_norm': 13.92032241821289, 'learning_rate': 5.584905660377359e-05, 'epoch': 27.92}
{'loss': -2.7264, 'grad_norm': 10.22702693939209, 'learning_rate': 5.6226415094339625e-05, 'epoch': 28.11}
{'loss': -2.7277, 'grad_norm': 13.621969223022461, 'learning_rate': 5.660377358490566e-05, 'epoch': 28.3}
{'loss': -2.744, 'grad_norm': 12.44583797454834, 'learning_rate': 5.6981132075471696e-05, 'epoch': 28.49}
{'loss': -2.7419, 'grad_norm': 9.437137603759766, 'learning_rate': 5.735849056603774e-05, 'epoch': 28.68}
{'loss': -2.7449, 'grad_norm': 9.644404411315918, 'learning_rate': 5.7735849056603774e-05, 'epoch': 28.87}
{'loss': -2.7523, 'grad_norm': 18.17413330078125, 'learning_rate': 5.811320754716981e-05, 'epoch': 29.06}
{'loss': -2.7519, 'grad_norm': 14.687630653381348, 'learning_rate': 5.849056603773585e-05, 'epoch': 29.25}
{'loss': -2.763, 'grad_norm': 20.986173629760742, 'learning_rate': 5.886792452830189e-05, 'epoch': 29.43}
{'loss': -2.7687, 'grad_norm': 9.842110633850098, 'learning_rate': 5.9245283018867923e-05, 'epoch': 29.62}
{'loss': -2.7703, 'grad_norm': 5.530681610107422, 'learning_rate': 5.9622641509433966e-05, 'epoch': 29.81}
{'loss': -2.7758, 'grad_norm': 19.080482482910156, 'learning_rate': 6e-05, 'epoch': 30.0}
{'loss': -2.7911, 'grad_norm': 16.94070816040039, 'learning_rate': 6.037735849056604e-05, 'epoch': 30.19}
{'loss': -2.7923, 'grad_norm': 15.673343658447266, 'learning_rate': 6.075471698113207e-05, 'epoch': 30.38}
{'loss': -2.8016, 'grad_norm': 8.519392967224121, 'learning_rate': 6.113207547169812e-05, 'epoch': 30.57}
{'loss': -2.7957, 'grad_norm': 16.158432006835938, 'learning_rate': 6.150943396226415e-05, 'epoch': 30.75}
{'loss': -2.8041, 'grad_norm': 12.519820213317871, 'learning_rate': 6.188679245283019e-05, 'epoch': 30.94}
{'loss': -2.8143, 'grad_norm': 16.215370178222656, 'learning_rate': 6.226415094339622e-05, 'epoch': 31.13}
{'loss': -2.8148, 'grad_norm': 13.46971321105957, 'learning_rate': 6.264150943396226e-05, 'epoch': 31.32}
{'loss': -2.8279, 'grad_norm': 12.19900894165039, 'learning_rate': 6.301886792452831e-05, 'epoch': 31.51}
{'loss': -2.8254, 'grad_norm': 12.812382698059082, 'learning_rate': 6.339622641509434e-05, 'epoch': 31.7}
{'loss': -2.8304, 'grad_norm': 17.166542053222656, 'learning_rate': 6.377358490566038e-05, 'epoch': 31.89}
{'loss': -2.8371, 'grad_norm': 13.564282417297363, 'learning_rate': 6.415094339622641e-05, 'epoch': 32.08}
{'loss': -2.8439, 'grad_norm': 20.395414352416992, 'learning_rate': 6.452830188679245e-05, 'epoch': 32.26}
{'loss': -2.8471, 'grad_norm': 27.641950607299805, 'learning_rate': 6.490566037735849e-05, 'epoch': 32.45}
{'loss': -2.837, 'grad_norm': 26.579980850219727, 'learning_rate': 6.528301886792453e-05, 'epoch': 32.64}
{'loss': -2.8411, 'grad_norm': 18.943603515625, 'learning_rate': 6.566037735849057e-05, 'epoch': 32.83}
{'loss': -2.8472, 'grad_norm': 21.59263038635254, 'learning_rate': 6.60377358490566e-05, 'epoch': 33.02}
{'loss': -2.8636, 'grad_norm': 14.746915817260742, 'learning_rate': 6.641509433962264e-05, 'epoch': 33.21}
{'loss': -2.8685, 'grad_norm': 11.966663360595703, 'learning_rate': 6.679245283018868e-05, 'epoch': 33.4}
{'loss': -2.871, 'grad_norm': 19.256771087646484, 'learning_rate': 6.716981132075471e-05, 'epoch': 33.58}
{'loss': -2.8698, 'grad_norm': 33.60454559326172, 'learning_rate': 6.754716981132075e-05, 'epoch': 33.77}
{'loss': -2.8753, 'grad_norm': 19.73575782775879, 'learning_rate': 6.79245283018868e-05, 'epoch': 33.96}
{'loss': -2.8872, 'grad_norm': 15.7462158203125, 'learning_rate': 6.830188679245283e-05, 'epoch': 34.15}
{'loss': -2.8866, 'grad_norm': 18.819995880126953, 'learning_rate': 6.867924528301887e-05, 'epoch': 34.34}
{'loss': -2.889, 'grad_norm': 20.245431900024414, 'learning_rate': 6.90566037735849e-05, 'epoch': 34.53}
{'loss': -2.8928, 'grad_norm': 15.43706226348877, 'learning_rate': 6.943396226415094e-05, 'epoch': 34.72}
{'loss': -2.9017, 'grad_norm': 12.377861976623535, 'learning_rate': 6.981132075471698e-05, 'epoch': 34.91}
{'loss': -2.9013, 'grad_norm': 10.177177429199219, 'learning_rate': 7.018867924528301e-05, 'epoch': 35.09}
{'loss': -2.911, 'grad_norm': 22.2286319732666, 'learning_rate': 7.056603773584906e-05, 'epoch': 35.28}
{'loss': -2.9208, 'grad_norm': 19.171859741210938, 'learning_rate': 7.09433962264151e-05, 'epoch': 35.47}
{'loss': -2.9192, 'grad_norm': 21.611923217773438, 'learning_rate': 7.132075471698113e-05, 'epoch': 35.66}
{'loss': -2.9239, 'grad_norm': 17.122051239013672, 'learning_rate': 7.169811320754717e-05, 'epoch': 35.85}
{'loss': -2.9288, 'grad_norm': 15.102485656738281, 'learning_rate': 7.20754716981132e-05, 'epoch': 36.04}
{'loss': -2.9373, 'grad_norm': 13.297746658325195, 'learning_rate': 7.245283018867924e-05, 'epoch': 36.23}
{'loss': -2.9427, 'grad_norm': 17.444372177124023, 'learning_rate': 7.283018867924527e-05, 'epoch': 36.42}
{'loss': -2.9418, 'grad_norm': 23.699148178100586, 'learning_rate': 7.320754716981132e-05, 'epoch': 36.6}
{'loss': -2.9375, 'grad_norm': 16.62554359436035, 'learning_rate': 7.358490566037736e-05, 'epoch': 36.79}
{'loss': -2.9494, 'grad_norm': 19.816434860229492, 'learning_rate': 7.39622641509434e-05, 'epoch': 36.98}
{'loss': -2.9536, 'grad_norm': 23.794904708862305, 'learning_rate': 7.433962264150943e-05, 'epoch': 37.17}
{'loss': -2.9587, 'grad_norm': 19.209625244140625, 'learning_rate': 7.471698113207547e-05, 'epoch': 37.36}
{'loss': -2.9644, 'grad_norm': 22.495784759521484, 'learning_rate': 7.509433962264152e-05, 'epoch': 37.55}
{'loss': -2.9647, 'grad_norm': 12.362998962402344, 'learning_rate': 7.547169811320755e-05, 'epoch': 37.74}
{'loss': -2.9691, 'grad_norm': 17.356931686401367, 'learning_rate': 7.584905660377359e-05, 'epoch': 37.92}
